Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,총포괄손익,영업비용
2021-08-10,1.0,1.0,1.0,1.0,1.0,1.0,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-11,1.0577395577395576,1.0577395577395576,1.0577395577395576,1.051965601965602,1.05485257985258,1.056777231777232,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-12,1.0402298850574712,1.0402298850574712,1.0402298850574712,1.0326252393499502,1.036355172003626,1.0389233709887291,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-13,0.9748283752860412,0.9748283752860412,0.9748283752860412,0.972757550354578,0.97356608478803,0.9743574492296084,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-17,0.9548172757475084,0.9548172757475084,0.9548172757475084,0.9583060745144664,0.9562570198562986,0.9552241917272992,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-18,0.9326581378820186,0.9326581378820186,0.9326581378820186,0.9426652448586894,0.9373306686604576,0.9341258936446007,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-19,0.9041334300217548,0.9041334300217548,0.9041334300217548,0.9223390165738165,0.9129109356791488,0.9069523371920664,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-20,0.9177263479145472,0.9177263479145472,0.9177263479145472,0.9414569134950024,0.9295010551687888,0.9215714800529808,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-23,0.9386538241027405,0.9386538241027405,0.9386538241027405,0.9648365687081946,0.9520846252478424,0.94312257311508,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-24,0.9897826086956522,0.9897826086956522,0.9897826086956522,1.012816525388574,1.0023728063618549,0.9941227271372188,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-25,1.0088691796008868,1.0086676073372305,1.0086676073372305,1.0262807460747698,1.0191829436315163,1.0124700008285197,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-26,0.9824281150159744,0.9715122470713524,0.9715122470713524,0.9886703973184472,0.9818810426566092,0.9753022437345824,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-27,0.9463782696177062,0.9240829592942268,0.9240829592942268,0.9469258769722164,0.9370324971826376,0.9286705064707004,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-30,0.9584507042253522,0.929505605058925,0.929505605058925,0.9571943055752116,0.944989212942158,0.93494144647762,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
2021-08-31,0.9773143438453712,0.9439131909121736,0.9439131909121736,0.9740434197219078,0.9610094253017653,0.9499527213918246,2021,Q3,0.1750875351453662,1.3469985787143122,0.0200097960354139,0.1614821463578593,0.0539892595387205,0.1311957715093588,-0.2952488244952161,1.8927028334123728,0.195726530016941,0.5368594927572414,0.2626436069398687,0.2626436069398687,1.697135474911041,1.2690164743433123,1.708236399661002
