Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,보험계약자산,보험계약부채,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,차입부채,상각후원가측정금융자산,label
2023-10-04,0.9948539638386648,0.9768428372739916,0.9631200741770978,0.9891660068418736,0.9801560382720862,0.9619178384003596,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.033379694019471495
2023-10-05,0.9941585535465924,0.9798331015299028,0.9643254520166898,0.9911358237797148,0.9820459393890304,0.9631664338626428,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.03894297635605004
2023-10-06,0.9938888888888888,0.9813888888888888,0.9642824074074072,0.9916212014745626,0.9825217974863456,0.9630802206486148,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.03888888888888886
2023-10-10,0.9858321870701512,0.9752407152682256,0.9555020632737276,0.9853326729467508,0.975627051130753,0.955321617542408,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.044016506189821225
2023-10-11,0.9979108635097492,0.9904596100278552,0.9675951717734448,0.99810479603578,0.9890128967548144,0.9683686501951344,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.03064066852367686
2023-10-12,0.9930747922437672,0.9882271468144044,0.962511542012927,0.9939251060165212,0.9851018294109734,0.9642167194851796,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.02631578947368418
2023-10-13,0.9822161422708618,0.9792749658002736,0.9515503875968992,0.9850174529157264,0.9755473191231666,0.9539078248218178,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.045143638850889234
2023-10-16,0.9918620689655172,0.9891724137931036,0.9597701149425286,0.994411263038566,0.9851807366372192,0.9630546201637123,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.0386206896551724
2023-10-17,0.9906593406593408,0.987293956043956,0.9565018315018314,0.9920746118040262,0.9829189329655738,0.9604274314876328,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.03296703296703296
2023-10-18,0.9831750339213026,0.9766621438263228,0.9458616010854816,0.983603411439494,0.9736857711946642,0.9503810093479726,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.05834464043419263
2023-10-19,0.9844173441734416,0.9768292682926828,0.9456413730803974,0.9854941399455734,0.9749981838972048,0.9507623046221044,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.051490514905149
2023-10-20,0.9881953867028492,0.9790366350067844,0.948009950248756,0.9892256170616132,0.9785762444017964,0.9536244026037248,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.05834464043419263
2023-10-23,1.0127955493741307,1.0040333796940195,0.9723922114047288,1.0114468982133873,1.0027818498151106,0.9782359355757716,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.033379694019471495
2023-10-24,1.0219409282700422,1.0149789029535865,0.9839662447257383,1.018677007842837,1.0127253934983742,0.9895955044398284,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.026722925457102642
2023-10-25,1.0044198895027625,0.9970303867403316,0.9671500920810314,1.000315692263475,0.9950609932103088,0.9727502448996096,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.04143646408839774
2023-10-26,1.0022038567493112,0.9949035812672176,0.9654958677685952,0.9980036377146012,0.9930512280336488,0.9710517874978938,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.052341597796143224
2023-10-27,1.0166666666666666,1.0111344537815126,0.9821661998132588,1.0120901157152031,1.0088134346736128,0.9877860188658856,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.03081232492997199
2023-10-30,1.0112970711297071,1.0071129707112971,0.9786610878661088,1.006427169213376,1.0041550810109738,0.984188989431015,2023,Q4,0.0827352147519344,0.0,0.0198774641352545,-0.0134455309790836,2.98731206910873,3.1566763741857056,0.0245692660321801,0.0910893217363524,-1.0,0.0835250627005614,1.9639394169025128,-5.151021194896293,2.284792787482746,3.1566763741857056,5.289485226970396,0.0416710303079934,0.1686068245935987,-0.034867503486750384
