Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,자본금,총포괄손익,영업비용,label
2016-01-04,1.084861407249467,1.0909381663113007,1.1045842217484008,1.06935195352677,1.0845617207426133,1.1004913284901274,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,-0.023454157782516027
2016-01-05,1.0491701244813278,1.0566390041493776,1.0734439834024896,1.0331449633791958,1.0500424316870878,1.0684878291116404,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,-0.03319502074688796
2016-01-06,1.0485355648535566,1.0609832635983265,1.0809274755927476,1.03419225012152,1.053226597867071,1.0748898993151237,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,-0.03556485355648531
2016-01-07,1.0345114345114346,1.04989604989605,1.0732155232155232,1.0226979890422945,1.04221403443503,1.0659497017323185,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,-0.04158004158004158
2016-01-08,1.0217391304347827,1.0425465838509316,1.0676673567977917,1.0151062666222648,1.034289072335736,1.059517824527047,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,-0.008281573498964856
2016-01-11,1.0215481171548118,1.0497907949790797,1.0770223152022316,1.0210473451896127,1.0408119960972957,1.0682853849809566,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.006276150627614996
2016-01-12,1.0183157894736845,1.0529473684210526,1.081824561403509,1.02249678067095,1.0428726364466436,1.0725718699673614,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.05052631578947375
2016-01-13,0.9923711340206186,1.0291752577319588,1.0576975945017182,1.0011572141271436,1.0193348594924698,1.0488023332640828,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.02268041237113394
2016-01-14,0.9983333333333332,1.0373958333333333,1.0666319444444443,1.009479401451701,1.027100270855448,1.0577687110252283,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.03333333333333344
2016-01-15,1.019189765458422,1.057675906183369,1.0891257995735608,1.0271275468639949,1.0463148005078071,1.0798698187460585,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.061833688699360234
2016-01-18,1.0290948275862069,1.062823275862069,1.0982040229885055,1.0312510531569203,1.052105006909357,1.0885056049527322,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.049568965517241326
2016-01-19,1.0037894736842106,1.0342105263157897,1.0705263157894738,1.006029549853263,1.0250985203922565,1.0612224017545109,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,-0.002105263157894721
2016-01-20,1.0772209567198177,1.1094533029612756,1.1545558086560364,1.072432455088569,1.0987649578630745,1.143386091340356,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.06150341685649208
2016-01-21,1.0698630136986302,1.1029680365296803,1.1535007610350076,1.0612662162837143,1.0916284533089302,1.1412090185814656,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.0730593607305936
2016-01-22,1.015686274509804,1.0454248366013073,1.09800290486565,1.01040036137659,1.0377146994954636,1.0860784576008726,2016,Q1,0.0428511418784212,0.0581092580532929,0.148479402664349,0.0902511621074417,0.1046346781738931,0.0566874176784251,0.0333449547483351,1.5511043930388817,-0.9040213144957244,-0.9005401761602346,-0.9005401761602346,-0.0489727825498884,0.0216996953052088,-0.0342012999790898,0.6601116418460486,0.030501089324618702
